Response ID,Date,study,cond,CHANGE,1N,2N,3N,4N,5N,6N,7N,8N,9N,10N,11N,12N,PRE,1N,2N,3N,4N,5N,6N,7N,8N,9N,10N,11N,12N
R_3JgV0RQP2XZwuJH,2,2,2,,-5,27,22,45,24,-18,16,-27,36,-27,-69,-25,,39,50,54,52,59,46,70,61,50,50,90,33
R_3KV1pvJLLpeb3IW,2,2,2,,-23,1,15,-3,2,2,-75,76,-10,4,-7,-11,,43,33,14,25,73,25,87,13,73,34,76,81
R_28RKMMZteVtkS7S,2,2,1,,-23,-26,-51,-7,-15,28,-7,-8,-60,-39,-27,-9,,87,90,83,75,81,49,75,66,76,67,90,74
R_2zMhTXhgTXRRbSB,2,2,1,,30,-89,81,30,-8,86,-46,-7,-91,-17,2,-42,,25,91,1,56,91,6,51,51,97,99,57,51
R_cO4qVdP0CHkXK93,2,2,2,,50,25,52,71,-3,8,9,-33,0,-95,-70,-42,,0,72,19,9,100,92,0,50,100,100,100,50
R_ysYnyyRGKKDS6fT,2,2,2,,-4,29,-4,-29,0,12,7,2,-43,-74,-12,-33,,61,26,64,92,73,59,32,41,100,79,68,43
R_UKJkNFRrM1grW49,2,2,1,,22,13,-59,-38,1,23,-30,-17,-79,-36,-36,-45,,60,76,89,83,92,71,31,59,100,40,41,55
R_WCgkK1S5WWmEnxT,2,2,2,,-5,19,0,-77,11,0,-5,-61,-6,-46,-82,0,,5,81,100,100,89,100,5,78,6,49,82,0
R_1n0CR0YQt3ZSpqM,2,2,1,,38,25,-5,4,47,31,-32,-48,-32,-23,-69,-32,,25,70,80,75,39,27,43,80,77,50,91,66
R_2VKJceNyAnke9NV,2,2,2,,-47,40,69,49,66,7,4,-100,21,-100,53,59,,73,60,14,29,34,74,85,100,71,100,21,41
R_3HMRLUB2mwei82y,2,2,2,,-42,12,-65,8,0,10,-34,-95,-70,-62,-73,-78,,84,85,69,88,100,90,76,95,88,66,78,81
R_31mCEyv7DHnx7WK,2,2,1,,24,24,56,-18,-16,59,-36,-51,-91,-55,-24,0,,41,70,16,81,82,32,44,100,100,55,37,65
R_ROkXOTnjKBy19MR,2,2,2,,34,52,-18,19,14,-28,-68,-14,-79,-43,-54,-25,,51,40,84,59,77,51,81,30,95,50,59,32
R_O3jKRjVdUjlVgv7,2,2,2,,20,27,79,14,0,0,-4,-68,-10,-65,-54,-37,,60,71,11,66,51,61,36,74,81,74,62,63
R_9NaWXD1cuIqIu2Z,2,2,1,,13,24,14,9,-5,25,-27,-37,-48,-59,9,-37,,2,59,75,71,100,52,35,87,100,73,75,42
R_VPWEkTgtD7Gk0NP,2,2,1,,-47,51,2,9,-1,6,52,-30,58,-51,21,83,,69,35,90,77,69,74,48,62,34,60,67,15
R_2s5sM7fC2Oyfebv,2,2,2,,-11,17,29,0,9,32,-19,-29,-76,-35,-55,-1,,42,83,71,100,91,68,19,29,100,35,55,4
R_1QsZl1mK27EA2dS,2,2,1,,60,40,-50,-29,0,-10,-22,-80,-92,-41,-80,-21,,0,60,61,100,100,40,30,100,100,60,100,40
R_28FzAfbApX4WbOe,2,2,2,,17,55,63,28,8,9,-33,-92,-70,-69,-91,-21,,45,35,26,58,72,55,38,100,83,76,97,26
R_1AJjjwKHawiQl2x,2,2,2,,33,24,-1,19,11,39,-23,-70,-89,-32,-73,30,,29,70,74,52,87,44,30,100,100,52,97,44
R_OvWLy2pVpUHYquR,2,2,1,,0,-23,-35,77,12,-8,0,0,6,5,-28,0,,53,43,45,15,54,87,80,53,89,8,100,0
R_3Hn9WMQHsfqf3mA,2,2,2,,10,22,-24,12,15,80,-19,-25,-9,-63,-4,-34,,62,71,97,72,44,12,37,35,91,63,30,39
R_3NXjxVlBJZgbp2f,2,2,2,,-24,8,3,9,14,30,-45,4,6,-62,-5,6,,81,70,79,75,72,70,70,68,85,77,79,66
R_8GogWdbkc7pbKyB,2,2,1,,-27,-28,-38,20,16,18,-82,-59,-50,-42,-68,22,,60,37,79,76,74,80,99,79,100,87,84,69
R_XWYk8cFUbNXyhRn,2,2,2,,3,-1,26,16,15,38,-23,-26,-40,-18,-15,-10,,61,41,55,58,70,27,43,60,68,26,28,31
R_1HpHs4RwnbBo67C,2,2,1,,-50,42,-10,-100,-27,0,-15,-73,-100,-1,-47,-100,,80,56,10,100,100,100,15,100,100,1,100,100
R_2Vw0W3GnxQEW9eK,2,2,1,,-2,-13,-43,0,-3,-3,20,19,9,-39,23,15,,62,54,83,60,74,64,59,81,81,100,72,45
R_Or5SmaT7ucWmP97,2,2,2,,12,40,1,-2,10,42,-19,-23,-20,-52,-37,-29,,51,51,81,82,61,40,28,51,100,52,51,51
R_2uvNHQqrrREr6mb,2,2,1,,10,29,59,0,59,61,-3,-70,-57,-65,-34,0,,63,31,41,100,20,1,3,100,81,65,34,0
R_RmDhbw3daPTExxv,2,2,1,,32,28,22,-31,22,39,-67,-69,-38,-31,-48,-21,,52,50,78,67,50,52,91,96,100,50,100,40
R_10wlPcEpjzDWaLx,2,2,2,,-13,0,0,10,46,46,-20,37,0,37,1,-30,,20,100,100,70,25,30,20,50,100,50,50,30
R_PUtM8UlxRGpgve1,2,2,1,,-61,18,63,-3,4,-8,-27,0,-54,-50,43,21,,61,38,36,89,51,51,51,51,97,51,51,5
R_2Seil9KMgSppIi6,2,2,2,,8,-35,-41,-22,10,-7,9,-65,-75,-45,-18,36,,54,42,52,68,66,52,38,78,79,50,46,42
R_1odVKIg8j9dn6GT,2,2,1,,0,20,0,0,-50,0,-50,0,0,0,-50,0,,50,80,0,50,50,50,100,100,100,50,100,50
R_3nMhSQHh7EDiGrr,2,2,1,,-9,1,-35,-3,4,-2,-5,-30,-69,-8,-2,16,,83,62,75,60,70,75,70,60,81,73,76,58
R_3j0U7PKnt2LIDEO,2,2,2,,100,61,17,0,50,58,-71,-100,-100,-92,-92,-50,,0,39,83,100,50,42,71,100,100,92,92,50
R_aVjm2YDiSWr75Qd,2,2,2,,-26,0,-61,4,39,12,0,-71,0,-74,-28,-10,,77,51,90,81,51,81,51,100,100,74,79,10
R_3hxXncVN719GPM4,2,2,1,,21,11,69,15,-29,28,-10,28,-35,-79,-9,-17,,40,71,20,60,100,72,40,0,100,100,29,100
R_1QMbNLUjPmAo8hL,2,2,1,,39,67,0,100,100,-100,-100,-53,0,-100,-100,0,,61,33,100,0,0,100,100,53,100,100,100,0
R_3hcmxPVS9C3nDC8,2,2,2,,35,20,33,10,12,-14,-24,-61,-67,-44,-36,-29,,36,66,41,73,77,60,40,83,100,64,68,43
R_1BVisaLpOVwTZ9q,2,2,2,,14,-3,-47,10,0,-66,-34,-52,0,-52,-1,-35,,74,35,81,90,100,74,40,52,100,52,1,39
R_12u7hn0djpT56c5,2,2,1,,-59,1,40,31,-26,0,72,-60,-72,-100,-100,0,,100,50,21,0,100,51,0,100,100,100,100,0
R_1DOLevTUcQTYFu1,2,2,2,,30,19,-17,-15,1,32,-47,-10,-64,-33,-50,53,,23,71,93,89,73,43,56,55,98,66,81,0
R_1Cl67W7IESV5UCk,2,2,1,,21,-61,10,-2,6,30,7,-5,14,-2,-3,21,,76,97,70,100,94,70,31,100,86,100,96,71
R_3lEx0vEq1G70fqi,2,2,2,,-69,15,-1,0,64,82,-22,-80,3,-79,-96,-20,,83,85,6,100,36,18,28,84,97,83,100,21
R_1N4VLx9CaJNiqnr,2,2,2,,70,-89,-20,18,0,41,-34,-36,10,-39,-90,-20,,9,100,50,70,100,50,40,50,70,50,100,20
R_1XMmwxj1g3kwjjH,2,2,1,,86,60,15,12,0,-10,-24,-15,-50,-50,0,0,,0,25,85,68,100,83,24,100,100,50,0,0
R_2qz7Wua7QNoefRZ,2,2,1,,83,-30,-25,-2,-17,-3,-73,-49,-2,13,-99,-72,,0,71,44,100,99,100,99,100,100,85,100,97
R_pc8ufcJxfvqSRyh,2,2,2,,39,0,53,31,57,31,0,-88,-1,-53,19,24,,61,100,42,62,41,67,100,90,100,53,75,70
R_1LiYQtwqgtUDqRA,2,2,2,,-6,-10,-6,-10,4,0,-3,-4,-6,8,-7,-3,,79,79,75,82,71,72,75,71,76,76,74,68
R_3KGvxqIjkf8LtXv,2,2,1,,-18,0,7,0,-21,-10,-20,20,-10,-21,-28,-12,,18,100,93,100,72,61,20,80,81,51,100,12
R_1LFlgzzOEwLtjVp,2,2,1,,4,-51,25,-61,93,41,-12,0,-31,-15,-38,37,,0,83,0,75,0,30,31,0,100,28,38,53
R_XApcUQ6QqP9x6Ux,2,2,1,,6,56,-14,7,7,11,-1,-41,-18,-10,-44,-1,,61,36,40,70,80,58,65,79,100,77,83,61
R_3M4dS0tQjvwwVK1,2,2,2,,-21,4,0,-49,38,-20,29,0,0,7,19,1,,100,55,0,49,46,20,56,0,100,65,64,0
R_3JCXSzH29UkVSSQ,2,2,2,,8,3,43,28,-2,29,5,-34,1,52,-24,-8,,34,34,35,58,98,67,34,77,99,38,64,26
R_cNCSU2M9tOp4Yvf,2,2,1,,0,50,-86,-33,-10,20,-25,5,-90,-30,10,0,,40,40,100,80,90,40,30,40,90,40,20,30
R_6QMZ0ZwB11pT9Zf,2,2,2,,-15,16,30,-6,-1,26,-17,-81,-61,-24,-69,36,,79,74,64,85,89,43,25,98,90,24,83,23
R_2aCCcHBgeD5vv6G,2,2,2,,-2,12,12,-35,6,69,-17,-33,-83,-20,24,54,,61,70,47,80,76,31,39,61,89,30,72,35
R_2zNjPKKo8YVtEnj,2,2,1,,22,-12,20,-14,2,42,-16,4,-74,-46,-35,-39,,64,85,60,75,73,21,25,25,74,63,36,39
R_tDs0byTLpFNpbKV,2,2,1,,-36,4,-18,16,12,-5,15,-24,-11,-25,-30,-1,,78,73,50,63,60,38,24,97,100,80,82,76
R_WebPsoQ2VehjZTP,2,2,1,,-18,-30,-33,-2,9,0,-51,0,-6,-11,-45,-6,,71,69,65,83,75,53,62,53,82,53,69,42
R_2rnYG9HxG4tYep9,2,2,1,,-1,23,-41,-14,1,6,2,-14,-22,-25,-28,-7,,58,50,83,74,63,55,40,60,63,64,66,41
R_3Durxud0KyCjVt7,2,2,2,,41,5,-3,12,0,71,-63,-9,-81,-36,-7,-37,,21,89,97,71,98,20,72,51,97,40,9,39
R_1QshJe42RopgExj,2,2,2,,4,31,-34,-33,34,14,-61,-64,-56,-36,-45,2,,80,60,70,80,52,61,66,100,85,100,84,35
R_3DtjlOuQ2MWPGei,2,2,1,,43,-8,34,-39,21,10,33,3,-72,-49,-57,-17,,34,76,64,100,49,63,30,34,72,52,70,17
R_22XJ0XpsHvt0REf,2,2,2,,38,32,-5,-13,2,42,1,-39,-5,-25,-32,22,,24,51,76,78,73,36,62,82,83,51,62,51
R_1mFcUyGzddUSLuh,2,2,2,,19,68,10,20,11,-26,-64,-57,12,-39,-32,-30,,61,32,83,74,87,39,68,83,85,42,35,35
R_3fHRcauCV0a8cg7,2,2,1,,-15,24,53,-25,5,-7,-17,-38,-6,-49,-14,-22,,71,45,9,93,56,72,25,85,62,71,41,41
R_2TvHt18xkVgtSCX,2,2,1,,70,21,-2,27,25,68,48,-71,-5,11,2,-7,,22,69,73,63,68,23,29,85,87,72,87,88
R_1IEstb8AJ91SbVZ,2,2,1,,66,13,18,17,-7,35,-11,-40,-62,22,-75,-32,,14,81,4,64,93,29,18,61,93,52,80,59
R_2Qsne7VscqK7aBw,2,2,2,,2,60,34,2,6,-16,-29,-71,-30,-54,-66,-12,,77,37,29,83,85,75,40,100,100,78,89,16
R_3dSVduYthKQ9run,2,2,2,,-14,-45,0,-28,-13,37,53,-98,-1,-89,-2,-60,,100,55,100,34,100,60,42,100,100,100,100,62
R_3JeMw6RQNeqAiiI,2,2,1,,52,-34,-23,-5,70,26,5,6,10,-75,69,24,,32,64,53,86,6,61,33,29,14,87,16,53
R_3QSrZxwl5DY7dUE,2,2,1,,-6,-33,-6,3,8,-40,-68,-17,2,6,-39,48,,66,37,67,17,70,82,80,68,78,78,83,22
R_30ior7GaVJZP4X1,2,2,2,,-13,-1,-1,0,7,-2,-18,20,-20,-79,18,-70,,65,91,70,92,76,21,21,17,99,87,11,86
R_tFgN7ItHwSZsoXn,2,2,1,,-29,13,32,-61,-13,13,-51,-28,-29,0,-8,0,,72,80,60,80,72,70,82,80,70,70,82,81
R_URdN513qazv2mWd,2,2,1,,-19,15,22,15,58,1,-40,25,-19,45,26,-19,,76,75,46,67,22,57,74,51,31,29,51,44
R_3382ELgeKhyAsmv,2,2,1,,5,1,-52,-12,-14,14,13,69,-20,-24,-63,38,,59,63,71,84,95,62,53,0,88,53,85,34
R_xAvIoqRzuN8vBmx,2,2,2,,-24,-5,34,-11,-23,9,-15,-65,28,11,-15,-9,,52,52,26,66,75,52,67,74,32,52,52,52
R_1eIxpXsmjLF2R6w,2,2,2,,0,10,-24,8,1,-1,1,10,-6,-36,-67,4,,61,25,90,91,81,71,71,30,100,48,73,62
R_1FrEyXiFAJQYTZf,2,2,1,,-15,8,-1,0,8,-12,-10,-56,-19,-56,-26,6,,56,54,52,52,52,60,56,100,56,85,72,52
R_1mzqiUBwNztZPYf,2,2,1,,5,41,-42,-6,-33,-5,-24,-5,-68,-50,-29,-22,,36,33,73,72,92,67,53,33,88,73,66,36
R_2sXSupGeJfGm82S,2,2,2,,0,0,49,-49,49,49,0,-49,0,-51,-100,-51,,51,51,51,100,51,51,51,100,100,51,100,51
R_2q1osY8ujqy8dTb,2,2,1,,40,-5,-62,-3,54,36,-20,-7,-89,-13,-11,-30,,0,83,99,84,35,48,41,50,100,29,100,44
R_2SALO1gOyOtJE9w,2,2,1,,40,-4,26,-5,15,28,2,-24,-19,-19,-59,-8,,0,66,62,72,85,72,38,65,87,66,100,34
R_2sSg2lUIIXkJcry,2,2,2,,0,68,92,5,0,28,-37,-94,-49,-88,-49,-51,,100,32,8,95,100,72,39,100,100,95,100,51
R_3s0MykssHgBpcbW,2,2,2,,25,37,-61,23,34,44,41,-41,-80,-65,-57,-37,,28,60,100,70,40,39,52,51,82,71,60,50
R_12mUdmsbjNiwnrK,2,2,2,,24,-71,-80,-1,13,-11,-71,-76,-21,-74,-40,-19,,71,86,87,93,87,86,80,77,95,74,40,19
R_2e4D2S3tC3pe4kM,2,2,1,,1,-2,-10,-11,-29,30,-27,-11,-35,-49,2,-33,,68,65,75,72,89,39,66,72,100,84,65,71
R_3fTZmW63975hKBn,2,2,2,,-5,2,0,20,32,28,10,-10,-15,-44,-13,13,,52,52,52,55,52,62,52,52,86,52,69,50
R_1EiZmpU7ZdefFZo,2,2,2,,52,7,-24,-8,13,-1,-18,-63,-53,-100,-80,-73,,40,93,42,72,87,92,22,83,63,100,80,73
R_1M3r9aN4wV9Ysuo,3,2,2,,-36,0,-7,-2,6,62,-34,-62,18,-30,-61,-35,,71,84,33,71,74,32,50,87,73,51,90,50
R_22nKz9aCgMpWmyN,3,2,2,,56,20,-2,60,28,-4,-8,-16,6,-47,-52,-14,,8,64,86,28,32,14,30,44,80,75,78,22
R_3NxIfawx3vnqyT6,3,2,2,,1,-38,-27,15,-1,32,-21,-4,-71,-54,-13,-8,,56,92,57,71,60,56,40,32,100,92,70,29
R_4OQ3g3GhJ3DElLH,3,2,1,,20,35,26,2,1,-12,-31,-19,-76,-21,-16,-25,,40,56,64,71,62,20,60,65,86,40,39,35
R_1NEBxZumlfsnRO4,3,2,1,,14,17,82,50,16,-2,31,-14,-40,-60,-92,-2,,53,83,18,23,84,19,30,55,100,80,100,22
R_szexuDJebomizq9,3,2,1,,-14,-14,-2,-11,0,1,-36,-93,-25,-30,-56,-10,,65,45,4,39,99,39,40,94,97,41,84,15
R_2EGzQ6sjAyT2FF9,3,2,1,,66,52,18,-21,22,14,-7,9,-70,-72,-41,15,,0,37,28,91,59,16,16,28,100,81,59,16
R_3kp5Nr7AZ01NdPe,3,2,2,,10,16,61,10,39,-32,-10,-81,-90,61,-6,10,,61,71,10,60,61,40,20,91,92,29,81,60
R_qw0MVlK28WXX0Vb,3,2,2,,15,57,22,3,11,41,-27,-57,-35,-37,6,56,,34,43,34,70,89,42,27,100,96,39,91,8
R_s7GlfLm5H6xai3L,3,2,2,,-7,-54,-4,-1,-6,0,-5,-66,2,4,67,7,,84,73,76,76,86,82,79,93,78,69,27,69
R_yxpwBzkd5pfu7E5,3,2,2,,0,-55,-70,0,10,40,-51,-40,-45,-42,-20,-60,,50,60,80,40,90,60,60,60,50,50,40,60
R_2rkdCDajUgwIRzn,3,2,2,,-48,7,3,-12,31,-21,23,-40,20,-20,5,12,,86,24,63,66,37,58,17,67,65,87,80,22
R_3JFbb1h0esCCFXd,3,2,1,,-58,3,7,-12,-10,20,-91,-83,-92,-92,-29,-27,,80,38,50,99,80,51,91,92,92,92,32,51
R_1LqBOLlLLysPUsW,3,2,1,,14,40,37,-17,12,-4,-23,2,-23,-43,-33,14,,58,39,40,59,59,80,81,44,79,58,84,62
R_3MipciwEoL6nM3q,3,2,2,,-6,-71,4,7,2,-18,-52,-46,16,29,20,0,,77,76,67,67,72,90,82,71,61,61,61,100
R_1DLKeHr2DoRgT2y,3,2,2,,0,49,1,-15,-1,-25,-33,-8,-46,-30,0,-54,,100,51,10,99,100,99,42,9,100,32,2,55
R_2uQhUmVOBrYKV1a,3,2,2,,-60,11,55,-2,17,29,8,-66,-1,9,-1,-8,,90,85,22,77,83,5,30,100,68,50,75,78
R_28ClkMeRETcwIfK,3,2,1,,-40,-10,48,0,30,-18,15,-30,-40,-6,-21,15,,83,53,52,49,13,60,29,72,79,45,65,27
R_pPYw64RSbCfbOFz,3,2,2,,-46,-6,-9,15,0,36,21,-20,-33,-45,-39,88,,96,19,69,85,99,53,21,53,100,45,57,12
R_2SdkSX9Vmqrhv0p,3,2,2,,-1,-45,1,-36,70,100,-3,6,0,-5,4,42,,80,74,2,76,30,0,6,6,100,100,96,19
R_3I4z44Uibpdmvhn,3,2,1,,11,29,11,63,2,1,14,16,-9,2,13,-4,,80,63,69,17,76,74,77,74,88,77,75,77
R_24wtt2RmUFDikXY,3,2,1,,51,5,70,-4,18,11,56,24,-23,47,-13,32,,28,71,30,96,70,73,31,52,100,32,93,11
R_2THpuIebR7uwMYa,3,2,2,,19,-10,-11,27,-14,-18,23,-34,-47,15,13,16,,43,70,74,39,66,70,43,73,82,57,63,39
R_cOzCK5WMpHQgTAZ,3,2,2,,0,50,0,0,-1,-1,0,-48,0,50,0,0,,0,50,0,100,100,100,100,100,100,50,100,0
R_1gIbfK9ieyLLVEV,3,2,2,,36,-49,48,0,27,45,-40,-51,-65,-51,-50,-51,,32,51,51,100,73,55,42,51,100,51,51,51
R_1BXCDLtA1Ufsfz4,3,2,2,,-9,22,50,-3,55,50,-22,-31,21,-46,2,1,,42,50,31,71,34,39,52,52,52,49,27,62
R_2EnQscoeJKK9zbv,3,2,1,,14,54,2,-36,6,30,-47,-17,0,-5,-2,47,,0,46,98,90,90,11,54,46,100,5,8,21
R_3PZCEu7PhQkfZit,3,2,1,,-28,43,-17,-3,36,80,23,-66,-68,-54,-12,30,,56,39,54,3,26,0,71,100,100,60,83,30
R_2q3hg1UACpAcesR,3,2,1,,-5,0,57,29,-19,-22,-33,-69,-20,-63,-81,-53,,40,92,12,61,81,92,61,91,100,83,100,71
R_3pgKTP7l6IraDM6,3,2,1,,-11,49,100,0,0,0,0,-78,0,-100,0,0,,54,51,0,100,100,100,0,100,100,100,0,0
R_3QMjpQjIJP025ZK,3,2,1,,39,2,-1,20,4,12,-24,-27,-1,-20,-12,-5,,35,43,69,46,38,27,60,66,86,65,81,44
R_u9AFP4dyEvll3eV,3,2,2,,45,-12,-6,26,47,53,13,-49,-64,36,-45,58,,20,26,8,38,30,13,30,62,77,31,67,9
R_2c6kiyAGClh67KP,3,2,1,,-25,-61,-79,1,-1,58,-22,-28,-61,-54,-69,-9,,67,73,99,85,100,29,46,61,93,73,84,36
R_2V9DyFprTgnCrCr,3,2,1,,72,-10,28,12,41,-1,3,14,-77,-24,-20,0,,6,71,72,59,43,53,29,72,100,49,37,22
R_2rNmrMaPcRjQpbw,3,2,2,,18,-26,-19,16,-16,13,14,-18,0,-75,-34,2,,3,93,94,84,95,67,67,82,100,82,78,26
R_sHeNyPgPLWG6O9b,3,2,2,,20,23,-21,14,8,0,-44,29,33,-68,-40,-21,,72,77,94,67,92,100,65,71,67,76,40,39
R_vwWMQgfBRvICl6V,3,2,2,,-10,-71,-38,-2,-3,-8,-32,1,2,-5,-18,10,,80,74,75,72,99,76,57,82,93,89,87,52
R_11XANqb9tjhQDpA,3,2,1,,44,39,87,-69,0,-23,-1,30,-93,-100,-50,-5,,55,61,13,70,100,60,1,47,100,100,51,51
R_3JgbDqNqj2FnU3w,3,2,1,,0,20,0,1,12,68,-24,-59,-92,61,-17,0,,0,0,100,71,0,0,84,100,100,0,100,0
R_3Hu0898E73J5w2m,3,2,2,,0,18,0,4,26,8,-1,0,3,-65,-9,20,,52,82,52,62,58,53,64,100,88,100,88,52
R_1oHFT1U40GN6pQa,3,2,1,,-1,7,20,-1,-7,-25,-28,-26,-10,-21,-21,-18,,36,63,52,75,59,63,67,64,76,73,73,52
R_3oED53otokhcyTs,3,2,1,,-68,42,-70,-7,-13,-11,-34,15,-80,13,-69,38,,79,43,100,54,73,37,51,32,100,0,89,52
R_3095NCryc7Z0v8F,3,2,1,,1,-6,35,0,-53,10,-42,38,5,9,-39,7,,36,29,0,69,79,22,74,52,83,31,80,27
R_1Cm9ZxMhzhBNIlG,3,2,1,,-52,-34,-10,-10,-13,-36,-32,-54,-3,-21,-40,20,,94,60,18,82,45,63,50,98,100,55,70,42
R_vIgldf3hV27BA4x,3,2,1,,-32,3,-10,-8,-32,-43,-37,-22,-68,-52,-8,-28,,37,76,30,75,38,60,58,82,100,67,89,30
R_NWq87jjwJs2LZ8B,3,2,1,,31,-1,-14,39,2,19,-17,-94,-58,-63,-74,-24,,69,41,100,41,94,60,23,97,63,66,74,27
R_RfyHytkw1LLYwiB,3,2,1,,8,1,-49,-1,-15,6,-51,-6,45,62,-1,58,,68,73,74,84,78,65,73,81,26,21,75,15
R_2ZPmTmQSB4I6VcU,3,2,1,,70,9,0,0,76,89,-85,-90,-55,-93,6,-80,,23,91,100,100,13,11,86,91,60,93,19,92
R_3JKp62ZO3FwbzEi,3,2,1,,30,30,-40,10,10,20,10,-10,-5,10,-5,-20,,30,40,50,50,70,40,20,50,95,30,95,60
R_3MxObLxdiu9CJOK,3,2,1,,14,0,-2,-6,65,-6,-8,-17,-95,-60,20,6,,81,100,93,79,15,82,11,51,100,81,9,9
R_3lzrISmTPoTF8fG,3,2,1,,9,37,31,3,33,53,-31,-43,-94,-64,-82,70,,62,60,4,58,67,47,72,80,100,70,100,30
R_8rgRAtPyTciK69X,3,2,1,,2,7,-2,-4,4,30,-5,13,3,6,-4,2,,55,86,94,63,80,70,9,9,5,0,21,9
R_23fnSdBO5NIbY90,3,2,1,,-44,27,45,-30,-7,6,-45,-44,-63,-74,62,7,,80,73,40,95,60,36,71,99,88,97,0,14
R_2ZQ5Ncst2ujwRkD,3,2,1,,-46,5,-8,-6,23,-15,-26,-20,-36,-57,-35,-52,,76,71,63,80,60,67,60,60,90,75,70,80
R_3McGa1UpDtPQkby,3,2,1,,11,51,26,-37,11,-12,18,36,-8,48,-20,12,,72,31,4,73,72,28,53,53,91,44,35,61
R_2TNzrpk91EbnSiC,3,2,1,,39,39,0,25,19,10,-38,11,0,-71,-66,21,,61,61,100,40,81,19,38,50,100,71,66,60
R_3MsUDWURX8jJo58,3,2,1,,-1,5,-3,-10,17,4,-49,-50,-8,-87,-53,-50,,56,78,86,83,62,71,60,97,82,97,86,64
R_piPLibUtRFNvdzb,3,2,1,,16,21,-7,-17,2,0,-19,7,0,-12,0,62,,0,56,100,100,81,18,100,78,100,100,0,9
R_41prNFxgrqLqFhf,4,2,2,,0,24,2,13,17,15,-30,31,-23,-38,1,-20,,87,53,67,58,67,60,37,43,76,68,78,43
R_3IRCOz7zQ6bQ5nf,4,2,1,,0,-39,9,-7,70,19,23,-29,-100,-32,-30,-14,,51,51,0,100,19,81,10,100,100,83,100,32
R_ufXSYh6Bg9Mj4aJ,4,2,1,,100,14,12,0,7,0,-32,-35,-100,-50,-23,0,,0,86,88,100,93,100,32,64,100,50,25,0
R_1OI9VSqudJKtK24,5,2,1,,-38,-9,1,-38,-23,-4,77,-5,-19,-81,-9,-9,,79,100,63,92,100,91,9,100,100,100,100,9
R_Z7uxXixYKqgN8iZ,5,2,1,,-17,50,-8,-7,-7,3,15,-58,-22,26,3,63,,57,40,76,80,68,63,45,100,85,72,79,2
R_vq0qVwIaHEtVHB7,5,2,1,,30,26,-1,-21,25,34,-11,1,-86,-71,25,17,,41,71,100,92,75,38,20,37,100,73,37,15
R_2aDl7BfYo6mWAQ9,5,2,1,,30,59,0,50,78,59,-69,-91,59,-99,-99,-60,,70,41,100,50,22,40,69,91,41,99,99,60
R_2tusexcs8VbymED,5,2,1,,0,52,-48,7,8,9,-44,-12,-91,-54,-46,-43,,64,48,93,71,75,83,44,53,100,54,76,61
R_3PKQVqxmSlU1KBZ,5,2,1,,0,0,0,0,0,0,-80,0,1,0,0,0,,100,100,100,100,100,100,100,0,90,0,0,0
R_1mFeb1AAUUPsNMZ,5,2,1,,3,69,40,-13,21,-15,-18,-66,-72,-30,-61,-9,,8,29,60,70,70,94,28,100,100,48,82,12
R_12foi2lhLFVxmW6,5,2,1,,-4,50,-70,-47,-2,-28,-50,-32,0,-20,-97,0,,20,50,70,70,100,49,53,40,100,20,100,0
R_29n24vMqctrOVAD,5,2,1,,0,0,0,0,0,0,-3,0,-7,0,0,0,,51,51,51,51,51,51,51,51,74,51,51,51
R_5onk2iZlv7Nviff,5,2,1,,22,24,5,4,20,27,-19,-9,-91,-26,-10,-26,,9,76,95,82,80,73,19,10,94,26,10,26
R_0rmVNR7GQq8GFwt,5,2,1,,8,-55,50,4,-35,0,-47,-11,-94,-70,-35,-53,,80,83,50,39,69,75,61,100,100,100,52,77
R_3hlNm2ftXqLrWPz,5,2,1,,-17,-41,-1,-19,-36,-23,-13,-37,-12,-21,-23,9,,54,52,40,52,59,56,52,52,55,51,53,38
R_BCYALkpizYdmXSh,5,2,1,,-66,69,6,-46,-1,1,13,34,-63,-45,45,1,,80,31,84,76,80,21,78,53,92,69,26,11
R_VKgNQkSt2WCLySJ,5,2,1,,-38,25,22,-29,-16,-8,-14,3,-50,-41,-28,-16,,80,70,72,100,82,71,19,40,81,50,30,18
R_2WNMVFUnIw3vI8S,5,2,1,,-19,34,-61,74,35,6,-67,-68,-69,-5,-47,-70,,32,65,96,24,64,64,68,100,69,6,79,76
R_3Hh5p8neq85FTGU,5,2,1,,-44,6,-5,-33,-7,24,-26,-37,8,21,-3,32,,77,72,38,68,79,50,63,100,69,50,70,41
R_25SBZyCENcp4bJq,5,2,1,,-8,17,40,0,-3,4,45,57,-20,21,-10,69,,79,68,35,73,96,77,29,28,100,67,100,26
R_2V2ugugaLgckFts,5,2,1,,47,39,-21,-17,-16,32,-15,-47,-71,-71,-43,-22,,53,41,94,96,93,33,35,85,100,71,53,23
R_3KoJeUfsHB0GDhJ,5,2,1,,-44,-48,-40,-20,24,42,-30,-24,-54,-21,-62,2,,54,56,52,61,74,54,40,73,95,37,97,11
R_eVsHFLIW0TOa121,5,2,1,,37,24,6,57,46,-34,-36,-19,-100,22,-82,-13,,0,75,94,18,36,51,43,50,100,55,99,15
R_1pS9qGuh7ad3tI4,5,2,1,,-44,29,10,6,26,7,-4,1,18,-9,-46,-29,,68,69,80,92,68,24,29,29,80,33,71,60
R_2BkUgyFtKV7EAou,5,2,1,,27,37,3,-10,23,-41,-43,35,-42,-13,-25,80,,30,47,94,75,58,72,69,14,79,51,81,3
